Date,Blood Type,Donations
2011-04-19,b,217
2011-04-20,b,315
2011-04-21,b,290
2011-04-22,b,234
2011-04-23,b,339
2011-04-24,b,503
2011-04-25,b,210
2011-04-26,b,290
2011-04-27,b,228
2011-04-28,b,322
2011-04-29,b,139
2011-04-30,b,194
2011-05-01,b,696
2011-05-02,b,158
2011-05-03,b,179
2011-05-04,b,227
2011-05-05,b,203
2011-05-06,b,196
2011-05-07,b,322
2011-05-08,b,366
2011-05-09,b,182
2011-05-10,b,284
2011-05-11,b,302
2011-05-12,b,273
2011-05-13,b,162
2011-05-14,b,248
2011-05-15,b,360
2011-05-16,b,167
2011-05-17,b,557
2011-05-18,b,305
2011-05-19,b,386
2011-05-20,b,202
2011-05-21,b,280
2011-05-22,b,406
2011-05-23,b,162
2011-05-24,b,267
2011-05-25,b,349
2011-05-26,b,247
2011-05-27,b,243
2011-05-28,b,220
2011-05-29,b,340
2011-05-30,b,143
2011-05-31,b,257
2011-06-01,b,229
2011-06-02,b,389
2011-06-03,b,271
2011-06-04,b,281
2011-06-05,b,218
2011-06-06,b,162
2011-06-07,b,246
2011-06-08,b,258
2011-06-09,b,229
2011-06-10,b,204
2011-06-11,b,305
2011-06-12,b,596
2011-06-13,b,165
2011-06-14,b,481
2011-06-15,b,498
2011-06-16,b,400
2011-06-17,b,221
2011-06-18,b,340
2011-06-19,b,384
2011-06-20,b,226
2011-06-21,b,373
2011-06-22,b,751
2011-06-23,b,308
2011-06-24,b,297
2011-06-25,b,471
2011-06-26,b,582
2011-06-27,b,243
2011-06-28,b,443
2011-06-29,b,321
2011-06-30,b,396
2011-07-01,b,234
2011-07-02,b,261
2011-07-03,b,433
2011-07-04,b,170
2011-07-05,b,372
2011-07-06,b,448
2011-07-07,b,448
2011-07-08,b,151
2011-07-09,b,476
2011-07-10,b,509
2011-07-11,b,267
2011-07-12,b,419
2011-07-13,b,311
2011-07-14,b,312
2011-07-15,b,191
2011-07-16,b,297
2011-07-17,b,592
2011-07-18,b,222
2011-07-19,b,451
2011-07-20,b,519
2011-07-21,b,366
2011-07-22,b,342
2011-07-23,b,444
2011-07-24,b,445
2011-07-25,b,322
2011-07-26,b,534
2011-07-27,b,521
2011-07-28,b,527
2011-07-29,b,365
2011-07-30,b,469
2011-07-31,b,689
2011-08-01,b,132
2011-08-02,b,156
2011-08-03,b,286
2011-08-04,b,195
2011-08-05,b,164
2011-08-06,b,105
2011-08-07,b,618
2011-08-08,b,87
2011-08-09,b,178
2011-08-10,b,150
2011-08-11,b,227
2011-08-12,b,172
2011-08-13,b,242
2011-08-14,b,452
2011-08-15,b,116
2011-08-16,b,223
2011-08-17,b,264
2011-08-18,b,183
2011-08-19,b,217
2011-08-20,b,315
2011-08-21,b,501
2011-08-22,b,149
2011-08-23,b,174
2011-08-24,b,200
2011-08-25,b,181
2011-08-26,b,307
2011-08-27,b,165
2011-08-28,b,379
2011-08-29,b,57
2011-08-30,b,5
2011-08-31,b,12
2011-09-01,b,79
2011-09-02,b,162
2011-09-03,b,183
2011-09-04,b,473
2011-09-05,b,161
2011-09-06,b,239
2011-09-07,b,323
2011-09-08,b,381
2011-09-09,b,266
2011-09-10,b,401
2011-09-11,b,449
2011-09-12,b,151
2011-09-13,b,549
2011-09-14,b,384
2011-09-15,b,329
2011-09-16,b,172
2011-09-17,b,187
2011-09-18,b,452
2011-09-19,b,196
2011-09-20,b,368
2011-09-21,b,483
2011-09-22,b,270
2011-09-23,b,218
2011-09-24,b,489
2011-09-25,b,593
2011-09-26,b,244
2011-09-27,b,255
2011-09-28,b,326
2011-09-29,b,451
2011-09-30,b,256
2011-10-01,b,291
2011-10-02,b,355
2011-10-03,b,254
2011-10-04,b,325
2011-10-05,b,360
2011-10-06,b,339
2011-10-07,b,331
2011-10-08,b,252
2011-10-09,b,578
2011-10-10,b,249
2011-10-11,b,354
2011-10-12,b,339
2011-10-13,b,465
2011-10-14,b,294
2011-10-15,b,293
2011-10-16,b,346
2011-10-17,b,271
2011-10-18,b,476
2011-10-19,b,637
2011-10-20,b,461
2011-10-21,b,345
2011-10-22,b,347
2011-10-23,b,450
2011-10-24,b,203
2011-10-25,b,282
2011-10-26,b,285
2011-10-27,b,342
2011-10-28,b,221
2011-10-29,b,306
2011-10-30,b,360
2011-10-31,b,161
2011-11-01,b,227
2011-11-02,b,268
2011-11-03,b,286
2011-11-04,b,208
2011-11-05,b,111
2011-11-06,b,80
2011-11-07,b,128
2011-11-08,b,191
2011-11-09,b,280
2011-11-10,b,539
2011-11-11,b,301
2011-11-12,b,544
2011-11-13,b,430
2011-11-14,b,223
2011-11-15,b,351
2011-11-16,b,399
2011-11-17,b,495
2011-11-18,b,262
2011-11-19,b,376
2011-11-20,b,427
2011-11-21,b,225
2011-11-22,b,253
2011-11-23,b,415
2011-11-24,b,260
2011-11-25,b,209
2011-11-26,b,238
2011-11-27,b,474
2011-11-28,b,151
2011-11-29,b,304
2011-11-30,b,325
2011-12-01,b,315
2011-12-02,b,296
2011-12-03,b,198
2011-12-04,b,682
2011-12-05,b,163
2011-12-06,b,313
2011-12-07,b,343
2011-12-08,b,406
2011-12-09,b,199
2011-12-10,b,308
2011-12-11,b,408
2011-12-12,b,199
2011-12-13,b,290
2011-12-14,b,387
2011-12-15,b,453
2011-12-16,b,238
2011-12-17,b,274
2011-12-18,b,432
2011-12-19,b,192
2011-12-20,b,366
2011-12-21,b,324
2011-12-22,b,275
2011-12-23,b,180
2011-12-24,b,221
2011-12-25,b,184
2011-12-26,b,244
2011-12-27,b,233
2011-12-28,b,273
2011-12-29,b,268
2011-12-30,b,232
2011-12-31,b,282
2012-01-01,b,328
2012-01-02,b,206
2012-01-03,b,190
2012-01-04,b,308
2012-01-05,b,402
2012-01-06,b,197
2012-01-07,b,261
2012-01-08,b,417
2012-01-09,b,186
2012-01-10,b,342
2012-01-11,b,527
2012-01-12,b,513
2012-01-13,b,270
2012-01-14,b,336
2012-01-15,b,321
2012-01-16,b,294
2012-01-17,b,353
2012-01-18,b,573
2012-01-19,b,605
2012-01-20,b,187
2012-01-21,b,202
2012-01-22,b,176
2012-01-23,b,150
2012-01-24,b,149
2012-01-25,b,220
2012-01-26,b,290
2012-01-27,b,539
2012-01-28,b,798
2012-01-29,b,278
2012-01-30,b,297
2012-01-31,b,334
2012-02-01,b,266
2012-02-02,b,324
2012-02-03,b,217
2012-02-04,b,194
2012-02-05,b,314
2012-02-06,b,255
2012-02-07,b,649
2012-02-08,b,309
2012-02-09,b,335
2012-02-10,b,149
2012-02-11,b,309
2012-02-12,b,308
2012-02-13,b,244
2012-02-14,b,288
2012-02-15,b,310
2012-02-16,b,400
2012-02-17,b,240
2012-02-18,b,359
2012-02-19,b,557
2012-02-20,b,235
2012-02-21,b,326
2012-02-22,b,375
2012-02-23,b,423
2012-02-24,b,242
2012-02-25,b,623
2012-02-26,b,438
2012-02-27,b,252
2012-02-28,b,503
2012-02-29,b,414
2012-03-01,b,319
2012-03-02,b,277
2012-03-03,b,338
2012-03-04,b,552
2012-03-05,b,186
2012-03-06,b,371
2012-03-07,b,417
2012-03-08,b,337
2012-03-09,b,152
2012-03-10,b,284
2012-03-11,b,396
2012-03-12,b,182
2012-03-13,b,491
2012-03-14,b,296
2012-03-15,b,293
2012-03-16,b,147
2012-03-17,b,268
2012-03-18,b,627
2012-03-19,b,225
2012-03-20,b,395
2012-03-21,b,381
2012-03-22,b,403
2012-03-23,b,263
2012-03-24,b,294
2012-03-25,b,508
2012-03-26,b,277
2012-03-27,b,320
2012-03-28,b,444
2012-03-29,b,322
2012-03-30,b,211
2012-03-31,b,259
2012-04-01,b,417
2012-04-02,b,307
2012-04-03,b,193
2012-04-04,b,287
2012-04-05,b,413
2012-04-06,b,177
2012-04-07,b,208
2012-04-08,b,497
2012-04-09,b,245
2012-04-10,b,339
2012-04-11,b,94
2012-04-12,b,320
2012-04-13,b,215
2012-04-14,b,351
2012-04-15,b,662
2012-04-16,b,241
2012-04-17,b,417
2012-04-18,b,267
2012-04-19,b,296
2012-04-20,b,211
2012-04-21,b,283
2012-04-22,b,633
2012-04-23,b,238
2012-04-24,b,298
2012-04-25,b,313
2012-04-26,b,240
2012-04-27,b,171
2012-04-28,b,238
2012-04-29,b,460
2012-04-30,b,234
2012-05-01,b,714
2012-05-02,b,261
2012-05-03,b,345
2012-05-04,b,240
2012-05-05,b,621
2012-05-06,b,354
2012-05-07,b,184
2012-05-08,b,255
2012-05-09,b,334
2012-05-10,b,331
2012-05-11,b,253
2012-05-12,b,345
2012-05-13,b,557
2012-05-14,b,277
2012-05-15,b,373
2012-05-16,b,275
2012-05-17,b,352
2012-05-18,b,222
2012-05-19,b,231
2012-05-20,b,462
2012-05-21,b,174
2012-05-22,b,271
2012-05-23,b,361
2012-05-24,b,278
2012-05-25,b,332
2012-05-26,b,261
2012-05-27,b,464
2012-05-28,b,145
2012-05-29,b,248
2012-05-30,b,270
2012-05-31,b,237
2012-06-01,b,140
2012-06-02,b,151
2012-06-03,b,302
2012-06-04,b,150
2012-06-05,b,286
2012-06-06,b,398
2012-06-07,b,250
2012-06-08,b,187
2012-06-09,b,353
2012-06-10,b,450
2012-06-11,b,166
2012-06-12,b,326
2012-06-13,b,533
2012-06-14,b,620
2012-06-15,b,215
2012-06-16,b,393
2012-06-17,b,421
2012-06-18,b,244
2012-06-19,b,350
2012-06-20,b,362
2012-06-21,b,494
2012-06-22,b,308
2012-06-23,b,606
2012-06-24,b,439
2012-06-25,b,293
2012-06-26,b,280
2012-06-27,b,373
2012-06-28,b,435
2012-06-29,b,237
2012-06-30,b,311
2012-07-01,b,428
2012-07-02,b,232
2012-07-03,b,405
2012-07-04,b,386
2012-07-05,b,322
2012-07-06,b,362
2012-07-07,b,403
2012-07-08,b,558
2012-07-09,b,304
2012-07-10,b,490
2012-07-11,b,458
2012-07-12,b,620
2012-07-13,b,414
2012-07-14,b,501
2012-07-15,b,847
2012-07-16,b,373
2012-07-17,b,515
2012-07-18,b,644
2012-07-19,b,445
2012-07-20,b,269
2012-07-21,b,70
2012-07-22,b,506
2012-07-23,b,55
2012-07-24,b,78
2012-07-25,b,198
2012-07-26,b,183
2012-07-27,b,158
2012-07-28,b,148
2012-07-29,b,581
2012-07-30,b,73
2012-07-31,b,176
2012-08-01,b,174
2012-08-02,b,129
2012-08-03,b,132
2012-08-04,b,243
2012-08-05,b,536
2012-08-06,b,78
2012-08-07,b,195
2012-08-08,b,232
2012-08-09,b,227
2012-08-10,b,146
2012-08-11,b,325
2012-08-12,b,544
2012-08-13,b,187
2012-08-14,b,241
2012-08-15,b,146
2012-08-16,b,151
2012-08-17,b,117
2012-08-18,b,43
2012-08-19,b,8
2012-08-20,b,12
2012-08-21,b,107
2012-08-22,b,161
2012-08-23,b,189
2012-08-24,b,231
2012-08-25,b,242
2012-08-26,b,666
2012-08-27,b,184
2012-08-28,b,299
2012-08-29,b,310
2012-08-30,b,251
2012-08-31,b,320
2012-09-01,b,221
2012-09-02,b,465
2012-09-03,b,196
2012-09-04,b,237
2012-09-05,b,350
2012-09-06,b,436
2012-09-07,b,209
2012-09-08,b,625
2012-09-09,b,496
2012-09-10,b,264
2012-09-11,b,1599
2012-09-12,b,266
2012-09-13,b,355
2012-09-14,b,229
2012-09-15,b,209
2012-09-16,b,401
2012-09-17,b,93
2012-09-18,b,259
2012-09-19,b,380
2012-09-20,b,327
2012-09-21,b,210
2012-09-22,b,299
2012-09-23,b,423
2012-09-24,b,149
2012-09-25,b,270
2012-09-26,b,384
2012-09-27,b,395
2012-09-28,b,326
2012-09-29,b,291
2012-09-30,b,358
2012-10-01,b,145
2012-10-02,b,257
2012-10-03,b,262
2012-10-04,b,357
2012-10-05,b,141
2012-10-06,b,321
2012-10-07,b,602
2012-10-08,b,271
2012-10-09,b,345
2012-10-10,b,316
2012-10-11,b,337
2012-10-12,b,221
2012-10-13,b,249
2012-10-14,b,440
2012-10-15,b,221
2012-10-16,b,397
2012-10-17,b,360
2012-10-18,b,409
2012-10-19,b,225
2012-10-20,b,252
2012-10-21,b,532
2012-10-22,b,258
2012-10-23,b,356
2012-10-24,b,383
2012-10-25,b,190
2012-10-26,b,20
2012-10-27,b,134
2012-10-28,b,391
2012-10-29,b,158
2012-10-30,b,210
2012-10-31,b,344
2012-11-01,b,237
2012-11-02,b,318
2012-11-03,b,254
2012-11-04,b,764
2012-11-05,b,268
2012-11-06,b,335
2012-11-07,b,425
2012-11-08,b,396
2012-11-09,b,215
2012-11-10,b,391
2012-11-11,b,320
2012-11-12,b,204
2012-11-13,b,227
2012-11-14,b,174
2012-11-15,b,137
2012-11-16,b,202
2012-11-17,b,235
2012-11-18,b,617
2012-11-19,b,227
2012-11-20,b,375
2012-11-21,b,368
2012-11-22,b,362
2012-11-23,b,297
2012-11-24,b,372
2012-11-25,b,394
2012-11-26,b,236
2012-11-27,b,346
2012-11-28,b,308
2012-11-29,b,411
2012-11-30,b,255
2012-12-01,b,214
2012-12-02,b,559
2012-12-03,b,176
2012-12-04,b,277
2012-12-05,b,334
2012-12-06,b,345
2012-12-07,b,203
2012-12-08,b,248
2012-12-09,b,460
2012-12-10,b,196
2012-12-11,b,281
2012-12-12,b,385
2012-12-13,b,336
2012-12-14,b,195
2012-12-15,b,231
2012-12-16,b,552
2012-12-17,b,241
2012-12-18,b,362
2012-12-19,b,412
2012-12-20,b,318
2012-12-21,b,252
2012-12-22,b,200
2012-12-23,b,295
2012-12-24,b,163
2012-12-25,b,166
2012-12-26,b,138
2012-12-27,b,238
2012-12-28,b,212
2012-12-29,b,312
2012-12-30,b,421
2012-12-31,b,151
2013-01-01,b,268
2013-01-02,b,198
2013-01-03,b,301
2013-01-04,b,140
2013-01-05,b,223
2013-01-06,b,502
2013-01-07,b,158
2013-01-08,b,316
2013-01-09,b,338
2013-01-10,b,348
2013-01-11,b,191
2013-01-12,b,476
2013-01-13,b,346
2013-01-14,b,313
2013-01-15,b,398
2013-01-16,b,525
2013-01-17,b,449
2013-01-18,b,327
2013-01-19,b,348
2013-01-20,b,417
2013-01-21,b,349
2013-01-22,b,439
2013-01-23,b,474
2013-01-24,b,167
2013-01-25,b,201
2013-01-26,b,424
2013-01-27,b,773
2013-01-28,b,334
2013-01-29,b,316
2013-01-30,b,467
2013-01-31,b,409
2013-02-01,b,143
2013-02-02,b,280
2013-02-03,b,358
2013-02-04,b,233
2013-02-05,b,311
2013-02-06,b,335
2013-02-07,b,449
2013-02-08,b,237
2013-02-09,b,301
2013-02-10,b,146
2013-02-11,b,164
2013-02-12,b,152
2013-02-13,b,273
2013-02-14,b,352
2013-02-15,b,226
2013-02-16,b,372
2013-02-17,b,344
2013-02-18,b,274
2013-02-19,b,346
2013-02-20,b,411
2013-02-21,b,378
2013-02-22,b,203
2013-02-23,b,364
2013-02-24,b,367
2013-02-25,b,238
2013-02-26,b,377
2013-02-27,b,430
2013-02-28,b,373
2013-03-01,b,183
2013-03-02,b,667
2013-03-03,b,484
2013-03-04,b,163
2013-03-05,b,418
2013-03-06,b,555
2013-03-07,b,472
2013-03-08,b,304
2013-03-09,b,407
2013-03-10,b,638
2013-03-11,b,197
2013-03-12,b,382
2013-03-13,b,449
2013-03-14,b,388
2013-03-15,b,313
2013-03-16,b,416
2013-03-17,b,620
2013-03-18,b,274
2013-03-19,b,486
2013-03-20,b,428
2013-03-21,b,380
2013-03-22,b,220
2013-03-23,b,306
2013-03-24,b,552
2013-03-25,b,276
2013-03-26,b,319
2013-03-27,b,344
2013-03-28,b,316
2013-03-29,b,245
2013-03-30,b,248
2013-03-31,b,304
2013-04-01,b,176
2013-04-02,b,288
2013-04-03,b,274
2013-04-04,b,340
2013-04-05,b,291
2013-04-06,b,385
2013-04-07,b,622
2013-04-08,b,244
2013-04-09,b,323
2013-04-10,b,423
2013-04-11,b,301
2013-04-12,b,199
2013-04-13,b,268
2013-04-14,b,551
2013-04-15,b,210
2013-04-16,b,388
2013-04-17,b,260
2013-04-18,b,371
2013-04-19,b,267
2013-04-20,b,374
2013-04-21,b,584
2013-04-22,b,210
2013-04-23,b,241
2013-04-24,b,339
2013-04-25,b,371
2013-04-26,b,210
2013-04-27,b,277
2013-04-28,b,528
2013-04-29,b,247
2013-04-30,b,278
2013-05-01,b,818
2013-05-02,b,151
2013-05-03,b,145
2013-05-04,b,144
2013-05-05,b,0
2013-05-06,b,95
2013-05-07,b,153
2013-05-08,b,365
2013-05-09,b,359
2013-05-10,b,147
2013-05-11,b,355
2013-05-12,b,493
2013-05-13,b,238
2013-05-14,b,437
2013-05-15,b,392
2013-05-16,b,345
2013-05-17,b,274
2013-05-18,b,415
2013-05-19,b,547
2013-05-20,b,192
2013-05-21,b,435
2013-05-22,b,320
2013-05-23,b,284
2013-05-24,b,591
2013-05-25,b,509
2013-05-26,b,425
2013-05-27,b,273
2013-05-28,b,278
2013-05-29,b,326
2013-05-30,b,417
2013-05-31,b,348
2013-06-01,b,260
2013-06-02,b,402
2013-06-03,b,202
2013-06-04,b,313
2013-06-05,b,395
2013-06-06,b,268
2013-06-07,b,151
2013-06-08,b,175
2013-06-09,b,419
2013-06-10,b,248
2013-06-11,b,349
2013-06-12,b,385
2013-06-13,b,350
2013-06-14,b,313
2013-06-15,b,335
2013-06-16,b,564
2013-06-17,b,382
2013-06-18,b,459
2013-06-19,b,405
2013-06-20,b,466
2013-06-21,b,310
2013-06-22,b,439
2013-06-23,b,495
2013-06-24,b,207
2013-06-25,b,356
2013-06-26,b,306
2013-06-27,b,368
2013-06-28,b,290
2013-06-29,b,326
2013-06-30,b,508
2013-07-01,b,437
2013-07-02,b,442
2013-07-03,b,504
2013-07-04,b,404
2013-07-05,b,273
2013-07-06,b,655
2013-07-07,b,899
2013-07-08,b,411
2013-07-09,b,338
2013-07-10,b,59
2013-07-11,b,90
2013-07-12,b,144
2013-07-13,b,129
2013-07-14,b,666
2013-07-15,b,141
2013-07-16,b,244
2013-07-17,b,320
2013-07-18,b,288
2013-07-19,b,205
2013-07-20,b,165
2013-07-21,b,648
2013-07-22,b,129
2013-07-23,b,230
2013-07-24,b,451
2013-07-25,b,196
2013-07-26,b,172
2013-07-27,b,302
2013-07-28,b,678
2013-07-29,b,53
2013-07-30,b,190
2013-07-31,b,297
2013-08-01,b,154
2013-08-02,b,98
2013-08-03,b,176
2013-08-04,b,594
2013-08-05,b,104
2013-08-06,b,124
2013-08-07,b,72
2013-08-08,b,8
2013-08-09,b,5
2013-08-10,b,106
2013-08-11,b,291
2013-08-12,b,161
2013-08-13,b,210
2013-08-14,b,378
2013-08-15,b,266
2013-08-16,b,265
2013-08-17,b,278
2013-08-18,b,709
2013-08-19,b,173
2013-08-20,b,428
2013-08-21,b,467
2013-08-22,b,373
2013-08-23,b,299
2013-08-24,b,294
2013-08-25,b,421
2013-08-26,b,227
2013-08-27,b,353
2013-08-28,b,480
2013-08-29,b,397
2013-08-30,b,228
2013-08-31,b,412
2013-09-01,b,338
2013-09-02,b,198
2013-09-03,b,306
2013-09-04,b,386
2013-09-05,b,272
2013-09-06,b,153
2013-09-07,b,649
2013-09-08,b,470
2013-09-09,b,240
2013-09-10,b,390
2013-09-11,b,440
2013-09-12,b,406
2013-09-13,b,243
2013-09-14,b,240
2013-09-15,b,457
2013-09-16,b,322
2013-09-17,b,221
2013-09-18,b,485
2013-09-19,b,431
2013-09-20,b,257
2013-09-21,b,352
2013-09-22,b,541
2013-09-23,b,249
2013-09-24,b,529
2013-09-25,b,418
2013-09-26,b,306
2013-09-27,b,304
2013-09-28,b,353
2013-09-29,b,634
2013-09-30,b,153
2013-10-01,b,319
2013-10-02,b,314
2013-10-03,b,315
2013-10-04,b,210
2013-10-05,b,366
2013-10-06,b,499
2013-10-07,b,251
2013-10-08,b,367
2013-10-09,b,398
2013-10-10,b,350
2013-10-11,b,247
2013-10-12,b,381
2013-10-13,b,482
2013-10-14,b,114
2013-10-15,b,39
2013-10-16,b,80
2013-10-17,b,404
2013-10-18,b,130
2013-10-19,b,368
2013-10-20,b,562
2013-10-21,b,348
2013-10-22,b,368
2013-10-23,b,480
2013-10-24,b,371
2013-10-25,b,501
2013-10-26,b,374
2013-10-27,b,455
2013-10-28,b,306
2013-10-29,b,309
2013-10-30,b,447
2013-10-31,b,313
2013-11-01,b,173
2013-11-02,b,321
2013-11-03,b,400
2013-11-04,b,108
2013-11-05,b,153
2013-11-06,b,214
2013-11-07,b,340
2013-11-08,b,234
2013-11-09,b,217
2013-11-10,b,492
2013-11-11,b,290
2013-11-12,b,271
2013-11-13,b,386
2013-11-14,b,440
2013-11-15,b,294
2013-11-16,b,267
2013-11-17,b,304
2013-11-18,b,159
2013-11-19,b,258
2013-11-20,b,424
2013-11-21,b,349
2013-11-22,b,178
2013-11-23,b,303
2013-11-24,b,555
2013-11-25,b,185
2013-11-26,b,301
2013-11-27,b,354
2013-11-28,b,306
2013-11-29,b,306
2013-11-30,b,263
2013-12-01,b,653
2013-12-02,b,130
2013-12-03,b,281
2013-12-04,b,443
2013-12-05,b,401
2013-12-06,b,213
2013-12-07,b,334
2013-12-08,b,410
2013-12-09,b,193
2013-12-10,b,362
2013-12-11,b,399
2013-12-12,b,395
2013-12-13,b,210
2013-12-14,b,273
2013-12-15,b,618
2013-12-16,b,179
2013-12-17,b,399
2013-12-18,b,373
2013-12-19,b,321
2013-12-20,b,240
2013-12-21,b,322
2013-12-22,b,475
2013-12-23,b,193
2013-12-24,b,234
2013-12-25,b,207
2013-12-26,b,131
2013-12-27,b,265
2013-12-28,b,305
2013-12-29,b,413
2013-12-30,b,200
2013-12-31,b,178
2014-01-01,b,366
2014-01-02,b,222
2014-01-03,b,158
2014-01-04,b,330
2014-01-05,b,360
2014-01-06,b,172
2014-01-07,b,384
2014-01-08,b,504
2014-01-09,b,393
2014-01-10,b,210
2014-01-11,b,392
2014-01-12,b,527
2014-01-13,b,242
2014-01-14,b,247
2014-01-15,b,408
2014-01-16,b,410
2014-01-17,b,856
2014-01-18,b,375
2014-01-19,b,450
2014-01-20,b,343
2014-01-21,b,484
2014-01-22,b,618
2014-01-23,b,436
2014-01-24,b,214
2014-01-25,b,383
2014-01-26,b,338
2014-01-27,b,321
2014-01-28,b,376
2014-01-29,b,477
2014-01-30,b,337
2014-01-31,b,111
2014-02-01,b,171
2014-02-02,b,141
2014-02-03,b,249
2014-02-04,b,241
2014-02-05,b,352
2014-02-06,b,368
2014-02-07,b,188
2014-02-08,b,218
2014-02-09,b,442
2014-02-10,b,240
2014-02-11,b,384
2014-02-12,b,420
2014-02-13,b,506
2014-02-14,b,337
2014-02-15,b,389
2014-02-16,b,446
2014-02-17,b,161
2014-02-18,b,381
2014-02-19,b,429
2014-02-20,b,389
2014-02-21,b,296
2014-02-22,b,387
2014-02-23,b,531
2014-02-24,b,303
2014-02-25,b,490
2014-02-26,b,593
2014-02-27,b,390
2014-02-28,b,256
2014-03-01,b,228
2014-03-02,b,907
2014-03-03,b,208
2014-03-04,b,243
2014-03-05,b,402
2014-03-06,b,330
2014-03-07,b,402
2014-03-08,b,689
2014-03-09,b,559
2014-03-10,b,261
2014-03-11,b,317
2014-03-12,b,501
2014-03-13,b,355
2014-03-14,b,258
2014-03-15,b,384
2014-03-16,b,499
2014-03-17,b,245
2014-03-18,b,324
2014-03-19,b,434
2014-03-20,b,267
2014-03-21,b,241
2014-03-22,b,372
2014-03-23,b,500
2014-03-24,b,195
2014-03-25,b,275
2014-03-26,b,345
2014-03-27,b,413
2014-03-28,b,206
2014-03-29,b,304
2014-03-30,b,405
2014-03-31,b,172
2014-04-01,b,461
2014-04-02,b,377
2014-04-03,b,420
2014-04-04,b,172
2014-04-05,b,273
2014-04-06,b,438
2014-04-07,b,276
2014-04-08,b,334
2014-04-09,b,321
2014-04-10,b,334
2014-04-11,b,217
2014-04-12,b,417
2014-04-13,b,556
2014-04-14,b,271
2014-04-15,b,342
2014-04-16,b,389
2014-04-17,b,398
2014-04-18,b,230
2014-04-19,b,384
2014-04-20,b,690
2014-04-21,b,189
2014-04-22,b,482
2014-04-23,b,342
2014-04-24,b,399
2014-04-25,b,315
2014-04-26,b,339
2014-04-27,b,506
2014-04-28,b,321
2014-04-29,b,541
2014-04-30,b,199
2014-05-01,b,929
2014-05-02,b,117
2014-05-03,b,362
2014-05-04,b,453
2014-05-05,b,220
2014-05-06,b,315
2014-05-07,b,329
2014-05-08,b,395
2014-05-09,b,163
2014-05-10,b,237
2014-05-11,b,568
2014-05-12,b,250
2014-05-13,b,784
2014-05-14,b,283
2014-05-15,b,441
2014-05-16,b,208
2014-05-17,b,386
2014-05-18,b,878
2014-05-19,b,248
2014-05-20,b,414
2014-05-21,b,453
2014-05-22,b,385
2014-05-23,b,302
2014-05-24,b,522
2014-05-25,b,579
2014-05-26,b,249
2014-05-27,b,339
2014-05-28,b,425
2014-05-29,b,312
2014-05-30,b,210
2014-05-31,b,296
2014-06-01,b,470
2014-06-02,b,152
2014-06-03,b,237
2014-06-04,b,308
2014-06-05,b,368
2014-06-06,b,232
2014-06-07,b,567
2014-06-08,b,592
2014-06-09,b,194
2014-06-10,b,340
2014-06-11,b,412
2014-06-12,b,510
2014-06-13,b,290
2014-06-14,b,424
2014-06-15,b,662
2014-06-16,b,337
2014-06-17,b,448
2014-06-18,b,561
2014-06-19,b,477
2014-06-20,b,215
2014-06-21,b,640
2014-06-22,b,862
2014-06-23,b,411
2014-06-24,b,446
2014-06-25,b,443
2014-06-26,b,436
2014-06-27,b,266
2014-06-28,b,469
2014-06-29,b,306
2014-06-30,b,82
2014-07-01,b,129
2014-07-02,b,192
2014-07-03,b,170
2014-07-04,b,88
2014-07-05,b,218
2014-07-06,b,595
2014-07-07,b,154
2014-07-08,b,193
2014-07-09,b,264
2014-07-10,b,191
2014-07-11,b,136
2014-07-12,b,236
2014-07-13,b,665
2014-07-14,b,164
2014-07-15,b,128
2014-07-16,b,308
2014-07-17,b,230
2014-07-18,b,243
2014-07-19,b,254
2014-07-20,b,735
2014-07-21,b,187
2014-07-22,b,302
2014-07-23,b,356
2014-07-24,b,298
2014-07-25,b,205
2014-07-26,b,168
2014-07-27,b,211
2014-07-28,b,4
2014-07-29,b,10
2014-07-30,b,144
2014-07-31,b,198
2014-08-01,b,194
2014-08-02,b,330
2014-08-03,b,529
2014-08-04,b,166
2014-08-05,b,349
2014-08-06,b,435
2014-08-07,b,478
2014-08-08,b,332
2014-08-09,b,399
2014-08-10,b,701
2014-08-11,b,186
2014-08-12,b,420
2014-08-13,b,457
2014-08-14,b,621
2014-08-15,b,376
2014-08-16,b,308
2014-08-17,b,734
2014-08-18,b,279
2014-08-19,b,465
2014-08-20,b,627
2014-08-21,b,441
2014-08-22,b,226
2014-08-23,b,427
2014-08-24,b,645
2014-08-25,b,291
2014-08-26,b,415
2014-08-27,b,568
2014-08-28,b,377
2014-08-29,b,306
2014-08-30,b,340
2014-08-31,b,512
2014-09-01,b,270
2014-09-02,b,228
2014-09-03,b,380
2014-09-04,b,278
2014-09-05,b,300
2014-09-06,b,604
2014-09-07,b,559
2014-09-08,b,286
2014-09-09,b,463
2014-09-10,b,540
2014-09-11,b,327
2014-09-12,b,164
2014-09-13,b,341
2014-09-14,b,572
2014-09-15,b,178
2014-09-16,b,341
2014-09-17,b,440
2014-09-18,b,450
2014-09-19,b,312
2014-09-20,b,457
2014-09-21,b,636
2014-09-22,b,397
2014-09-23,b,469
2014-09-24,b,903
2014-09-25,b,609
2014-09-26,b,329
2014-09-27,b,710
2014-09-28,b,696
2014-09-29,b,315
2014-09-30,b,521
2014-10-01,b,475
2014-10-02,b,358
2014-10-03,b,133
2014-10-04,b,182
2014-10-05,b,106
2014-10-06,b,109
2014-10-07,b,338
2014-10-08,b,343
2014-10-09,b,280
2014-10-10,b,355
